CUSTOMERID,INVOICEID,INVOICEDATE,AMOUNT,QUANTITY,PAYMENTMETHOD
CUST0099,INV02548,2024-12-01 04:41:12.000,409.01,6,Credit Card
CUST0207,INV01542,2024-12-01 05:39:49.000,338.34,8,Gift Card
CUST0430,INV04547,2024-12-01 08:37:50.000,376.61,2,Gift Card
CUST0278,INV02392,2024-12-01 09:42:02.000,62.38,3,PayPal
CUST0480,INV00367,2024-12-01 16:22:44.000,85.85,3,Bank Transfer
CUST0142,INV04525,2024-12-01 16:52:51.000,336.05,8,Credit Card
CUST0259,INV04309,2024-12-01 23:27:03.000,57.17,2,PayPal
CUST0305,INV01949,2024-12-02 04:43:33.000,480.05,1,Gift Card
CUST0312,INV04052,2024-12-02 05:53:47.000,402.49,7,Credit Card
CUST0352,INV00210,2024-12-02 06:32:32.000,318.85,2,Bank Transfer
CUST0425,INV01442,2024-12-02 06:56:36.000,35.27,10,Gift Card
CUST0054,INV04880,2024-12-02 12:20:12.000,497.28,4,Bank Transfer
CUST0157,INV04380,2024-12-02 12:42:07.000,74.98,3,PayPal
CUST0124,INV02208,2024-12-02 14:30:27.000,305.77,8,Credit Card
CUST0449,INV02338,2024-12-02 14:41:13.000,67.68,2,Gift Card
CUST0363,INV02007,2024-12-02 16:42:27.000,220.88,5,Gift Card
CUST0203,INV03729,2024-12-02 17:05:49.000,126.97,1,Bank Transfer
CUST0031,INV03505,2024-12-02 21:39:03.000,71.46,7,Gift Card
CUST0183,INV04254,2024-12-03 02:46:25.000,21.65,5,Bank Transfer
CUST0126,INV01102,2024-12-03 03:06:19.000,461.30,10,PayPal
CUST0322,INV03276,2024-12-03 04:09:35.000,416.24,6,Credit Card
CUST0207,INV03941,2024-12-03 20:36:24.000,210.34,1,Credit Card
CUST0146,INV01862,2024-12-03 23:08:00.000,476.20,5,Bank Transfer
CUST0230,INV04655,2024-12-04 01:27:15.000,127.26,6,Credit Card
CUST0056,INV04813,2024-12-04 01:40:24.000,300.03,3,Gift Card
CUST0054,INV02679,2024-12-04 08:33:37.000,73.46,3,Credit Card
CUST0353,INV00522,2024-12-04 08:55:43.000,195.11,3,Bank Transfer
CUST0131,INV04302,2024-12-04 14:41:12.000,144.34,1,Credit Card
CUST0188,INV04987,2024-12-04 16:20:28.000,369.60,9,Gift Card
CUST0086,INV04555,2024-12-04 18:55:10.000,245.00,7,Credit Card
CUST0132,INV00432,2024-12-05 02:45:12.000,102.62,1,Credit Card
CUST0477,INV02893,2024-12-05 02:57:50.000,275.55,4,Bank Transfer
CUST0402,INV00250,2024-12-05 03:25:58.000,204.76,8,Bank Transfer
CUST0256,INV01125,2024-12-05 12:09:52.000,407.10,6,Bank Transfer
CUST0278,INV01607,2024-12-05 12:18:24.000,383.87,1,Bank Transfer
CUST0279,INV01447,2024-12-05 12:21:27.000,461.09,2,Gift Card
CUST0211,INV02780,2024-12-05 15:43:36.000,488.17,3,Credit Card
CUST0405,INV01103,2024-12-05 17:12:45.000,82.80,4,Credit Card
CUST0347,INV04348,2024-12-05 20:46:05.000,229.62,10,Bank Transfer
CUST0304,INV02675,2024-12-05 21:43:59.000,254.93,10,Credit Card
CUST0360,INV01412,2024-12-06 00:45:01.000,373.23,2,Bank Transfer
CUST0479,INV00588,2024-12-06 03:06:04.000,412.63,5,PayPal
CUST0232,INV02999,2024-12-06 07:17:45.000,287.62,4,Gift Card
CUST0297,INV01195,2024-12-06 12:54:19.000,476.37,3,Credit Card
CUST0099,INV00974,2024-12-06 14:12:15.000,239.93,8,PayPal
CUST0298,INV03537,2024-12-06 16:01:40.000,323.53,5,PayPal
CUST0356,INV04745,2024-12-06 16:11:49.000,391.81,3,PayPal
CUST0017,INV00771,2024-12-06 16:59:51.000,155.33,5,PayPal
CUST0325,INV00770,2024-12-07 06:03:22.000,10.67,2,Gift Card
CUST0253,INV04511,2024-12-07 10:50:04.000,370.16,5,PayPal
CUST0488,INV00131,2024-12-08 05:43:49.000,14.70,3,PayPal
CUST0070,INV03768,2024-12-08 12:15:27.000,126.77,3,Credit Card
CUST0294,INV02884,2024-12-08 16:45:17.000,114.54,7,Bank Transfer
CUST0460,INV04738,2024-12-08 17:01:10.000,236.60,8,PayPal
CUST0091,INV01416,2024-12-08 19:30:32.000,50.96,2,Bank Transfer
CUST0178,INV04396,2024-12-08 22:49:33.000,124.53,9,Gift Card
CUST0039,INV04917,2024-12-08 23:08:53.000,161.46,4,PayPal
CUST0333,INV03068,2024-12-09 01:40:29.000,185.47,10,Gift Card
CUST0493,INV01130,2024-12-09 02:28:35.000,231.25,5,Credit Card
CUST0286,INV00858,2024-12-09 08:16:16.000,333.11,5,PayPal
CUST0383,INV01886,2024-12-09 09:31:11.000,443.45,3,Bank Transfer
CUST0429,INV03936,2024-12-09 16:46:21.000,11.13,7,PayPal
CUST0065,INV02868,2024-12-09 19:03:34.000,423.84,6,Gift Card
CUST0395,INV04993,2024-12-09 19:20:21.000,463.86,5,PayPal
CUST0108,INV04538,2024-12-09 21:19:46.000,30.45,9,Bank Transfer
CUST0011,INV02480,2024-12-10 00:59:45.000,128.93,7,PayPal
CUST0256,INV02203,2024-12-10 09:03:59.000,166.62,1,Bank Transfer
CUST0033,INV03914,2024-12-10 10:40:38.000,234.38,7,Bank Transfer
CUST0029,INV02381,2024-12-10 10:47:46.000,470.13,3,Bank Transfer
CUST0307,INV01777,2024-12-10 20:49:12.000,378.33,2,PayPal
CUST0046,INV00926,2024-12-11 01:20:44.000,165.49,9,Gift Card
CUST0279,INV02640,2024-12-11 02:57:47.000,405.79,2,PayPal
CUST0447,INV03545,2024-12-11 05:04:57.000,312.58,1,PayPal
CUST0268,INV01840,2024-12-11 10:33:53.000,151.33,4,Bank Transfer
CUST0197,INV04393,2024-12-11 16:34:07.000,166.57,5,PayPal
CUST0277,INV04096,2024-12-11 23:39:03.000,184.31,3,Credit Card
CUST0197,INV00024,2024-12-12 22:27:31.000,125.41,5,Bank Transfer
CUST0063,INV01602,2024-12-13 03:01:47.000,192.47,3,Credit Card
CUST0085,INV01197,2024-12-13 04:01:20.000,416.58,5,Bank Transfer
CUST0400,INV04671,2024-12-13 07:59:45.000,10.16,9,Bank Transfer
CUST0069,INV03908,2024-12-13 08:06:22.000,398.78,3,PayPal
CUST0204,INV01596,2024-12-13 09:07:04.000,244.56,2,Credit Card
CUST0100,INV04036,2024-12-13 15:00:42.000,166.16,8,PayPal
CUST0097,INV01899,2024-12-13 16:04:55.000,388.77,4,Bank Transfer
CUST0351,INV00920,2024-12-13 21:07:04.000,327.15,2,Credit Card
CUST0402,INV02905,2024-12-13 22:27:44.000,399.00,10,Bank Transfer
CUST0308,INV00166,2024-12-14 08:56:10.000,363.38,5,Credit Card
CUST0447,INV03832,2024-12-14 17:51:13.000,406.28,1,PayPal
CUST0294,INV00025,2024-12-14 20:52:57.000,15.60,6,PayPal
CUST0072,INV03907,2024-12-14 22:28:27.000,498.72,7,PayPal
CUST0150,INV03128,2024-12-14 23:18:59.000,349.86,4,PayPal
CUST0073,INV01396,2024-12-15 01:09:10.000,386.72,3,Bank Transfer
CUST0420,INV04097,2024-12-15 03:00:41.000,321.52,5,Bank Transfer
CUST0413,INV02095,2024-12-15 04:44:39.000,336.45,6,Credit Card
CUST0105,INV01625,2024-12-15 10:39:39.000,169.64,6,Gift Card
CUST0196,INV00702,2024-12-15 12:21:31.000,342.46,9,Credit Card
CUST0071,INV02951,2024-12-15 15:22:51.000,92.38,8,PayPal
CUST0234,INV01429,2024-12-15 17:11:00.000,212.89,6,Bank Transfer
CUST0085,INV01653,2024-12-15 18:11:52.000,68.09,5,Gift Card
CUST0227,INV01569,2024-12-15 20:11:57.000,384.04,10,Credit Card
CUST0322,INV00907,2024-12-16 02:22:30.000,159.72,10,Credit Card
CUST0122,INV00200,2024-12-16 02:47:49.000,152.92,6,Gift Card
CUST0480,INV00236,2024-12-16 08:37:24.000,253.13,6,Credit Card
CUST0366,INV03319,2024-12-16 10:58:06.000,311.90,2,PayPal
CUST0160,INV04750,2024-12-16 13:38:37.000,456.61,5,Gift Card
CUST0434,INV03242,2024-12-16 18:25:29.000,451.64,4,Credit Card
CUST0373,INV04333,2024-12-16 18:55:23.000,117.02,5,Credit Card
CUST0307,INV03432,2024-12-16 19:24:10.000,382.62,4,Gift Card
CUST0114,INV04066,2024-12-17 00:28:56.000,332.01,10,Bank Transfer
CUST0014,INV03748,2024-12-17 05:01:12.000,44.79,4,Credit Card
CUST0261,INV04635,2024-12-17 06:40:35.000,246.02,7,Bank Transfer
CUST0163,INV03147,2024-12-17 16:07:00.000,164.74,10,Gift Card
CUST0219,INV01897,2024-12-17 22:54:04.000,83.74,4,Bank Transfer
CUST0044,INV04079,2024-12-17 23:31:37.000,305.81,1,Credit Card
CUST0418,INV01340,2024-12-17 23:35:47.000,15.10,6,PayPal
CUST0432,INV01482,2024-12-18 01:53:44.000,193.21,10,Credit Card
CUST0199,INV00288,2024-12-18 05:08:35.000,371.00,10,PayPal
CUST0210,INV01823,2024-12-18 10:46:02.000,473.29,6,PayPal
CUST0235,INV01768,2024-12-18 13:04:28.000,204.04,8,Credit Card
CUST0439,INV02789,2024-12-18 14:46:46.000,393.29,5,Gift Card
CUST0103,INV01466,2024-12-18 15:14:21.000,287.90,6,Credit Card
CUST0266,INV02512,2024-12-18 16:16:31.000,349.91,2,PayPal
CUST0164,INV02112,2024-12-18 20:02:56.000,298.19,6,Credit Card
CUST0270,INV01274,2024-12-18 20:21:47.000,366.88,5,Gift Card
CUST0400,INV00835,2024-12-18 22:45:54.000,366.99,4,Credit Card
CUST0499,INV01368,2024-12-19 01:37:00.000,212.83,6,PayPal
CUST0034,INV00211,2024-12-19 02:45:35.000,106.90,8,PayPal
CUST0244,INV00659,2024-12-19 06:39:00.000,65.31,8,Gift Card
CUST0135,INV01452,2024-12-19 08:21:44.000,448.36,2,Credit Card
CUST0456,INV00245,2024-12-19 08:34:41.000,222.76,1,Credit Card
CUST0429,INV04984,2024-12-19 11:10:57.000,290.40,8,PayPal
CUST0038,INV03993,2024-12-19 15:30:41.000,497.05,9,Credit Card
CUST0298,INV04742,2024-12-20 00:12:35.000,433.43,1,Credit Card
CUST0350,INV02961,2024-12-20 05:02:30.000,492.34,1,Bank Transfer
CUST0325,INV01785,2024-12-20 05:43:48.000,66.82,8,Bank Transfer
CUST0373,INV01240,2024-12-20 05:58:27.000,148.69,4,Gift Card
CUST0208,INV00413,2024-12-20 06:00:22.000,182.92,6,Gift Card
CUST0160,INV00866,2024-12-20 07:13:40.000,300.34,2,Bank Transfer
CUST0316,INV04058,2024-12-20 07:59:03.000,310.75,10,Gift Card
CUST0111,INV01608,2024-12-20 08:27:36.000,381.05,6,Gift Card
CUST0021,INV02238,2024-12-20 11:36:20.000,191.07,7,Bank Transfer
CUST0044,INV01613,2024-12-20 12:26:13.000,499.41,9,Bank Transfer
CUST0063,INV01066,2024-12-20 17:04:43.000,343.29,8,Gift Card
CUST0024,INV04424,2024-12-20 19:00:08.000,76.50,5,PayPal
CUST0150,INV04120,2024-12-20 20:14:20.000,447.56,8,Credit Card
CUST0440,INV04115,2024-12-21 20:52:09.000,63.83,1,Gift Card
CUST0095,INV02993,2024-12-22 01:13:10.000,382.60,10,PayPal
CUST0409,INV00499,2024-12-22 02:55:41.000,153.53,4,Credit Card
CUST0123,INV04531,2024-12-22 02:57:32.000,298.38,2,Gift Card
CUST0112,INV04567,2024-12-22 03:31:26.000,282.97,1,Gift Card
CUST0262,INV00283,2024-12-22 05:18:35.000,499.72,6,Bank Transfer
CUST0314,INV03822,2024-12-22 07:32:44.000,370.58,4,Credit Card
CUST0419,INV03602,2024-12-22 10:18:55.000,208.23,2,PayPal
CUST0086,INV00237,2024-12-22 10:31:09.000,321.73,2,Bank Transfer
CUST0124,INV02045,2024-12-22 14:11:45.000,223.61,6,Gift Card
CUST0168,INV03752,2024-12-22 15:12:38.000,160.72,10,Bank Transfer
CUST0350,INV01395,2024-12-22 17:14:03.000,236.92,2,PayPal
CUST0220,INV03582,2024-12-23 07:25:44.000,392.64,4,Gift Card
CUST0164,INV01651,2024-12-23 07:34:42.000,381.08,3,Credit Card
CUST0208,INV04023,2024-12-23 09:31:46.000,189.81,5,Gift Card
CUST0127,INV03180,2024-12-23 15:36:52.000,222.69,5,Credit Card
CUST0314,INV00740,2024-12-23 21:25:16.000,194.30,3,Credit Card
CUST0022,INV03159,2024-12-24 00:46:00.000,399.36,3,Gift Card
CUST0470,INV04886,2024-12-24 03:00:10.000,308.39,8,Credit Card
CUST0440,INV03576,2024-12-24 03:53:19.000,349.35,5,Bank Transfer
CUST0451,INV03679,2024-12-24 05:16:20.000,12.11,8,Bank Transfer
CUST0294,INV02540,2024-12-24 06:44:34.000,195.37,7,Credit Card
CUST0041,INV00488,2024-12-24 14:20:00.000,113.18,7,Credit Card
CUST0258,INV04850,2024-12-24 18:03:04.000,186.97,1,Bank Transfer
CUST0339,INV04705,2024-12-24 22:35:02.000,74.54,8,Gift Card
CUST0492,INV04510,2024-12-24 23:36:33.000,326.24,8,Bank Transfer
CUST0411,INV00326,2024-12-25 02:05:25.000,288.78,8,PayPal
CUST0265,INV04801,2024-12-25 03:13:42.000,119.41,1,PayPal
CUST0004,INV00072,2024-12-25 07:34:04.000,270.78,7,Credit Card
CUST0448,INV03074,2024-12-25 21:55:30.000,451.55,5,PayPal
CUST0304,INV03848,2024-12-26 01:25:11.000,419.63,7,PayPal
CUST0336,INV00785,2024-12-26 09:17:18.000,326.57,6,Gift Card
CUST0236,INV01373,2024-12-26 09:49:42.000,80.63,9,Gift Card
CUST0057,INV01829,2024-12-26 13:30:49.000,403.81,6,PayPal
CUST0243,INV02335,2024-12-26 14:45:18.000,407.03,6,Bank Transfer
CUST0266,INV02610,2024-12-26 14:57:56.000,138.80,7,Bank Transfer
CUST0466,INV00214,2024-12-26 15:48:59.000,101.70,5,Gift Card
CUST0353,INV03769,2024-12-26 19:25:04.000,495.87,2,Gift Card
CUST0059,INV03271,2024-12-27 01:21:33.000,389.93,10,PayPal
CUST0500,INV02736,2024-12-27 01:49:58.000,227.78,1,Bank Transfer
CUST0488,INV03320,2024-12-27 03:15:48.000,238.15,10,Gift Card
CUST0380,INV03896,2024-12-27 06:07:24.000,466.63,10,Credit Card
CUST0359,INV02140,2024-12-27 08:45:52.000,411.11,1,Bank Transfer
CUST0290,INV02148,2024-12-27 09:06:23.000,380.68,1,Credit Card
CUST0198,INV01496,2024-12-27 09:59:27.000,487.78,10,PayPal
CUST0354,INV00706,2024-12-27 12:52:22.000,496.68,6,Credit Card
CUST0115,INV02413,2024-12-27 13:54:16.000,230.18,5,Gift Card
CUST0395,INV00698,2024-12-27 20:08:43.000,197.75,8,PayPal
CUST0353,INV01795,2024-12-27 20:24:26.000,312.45,9,Gift Card
CUST0146,INV03428,2024-12-28 05:06:07.000,424.25,8,Bank Transfer
CUST0484,INV00069,2024-12-28 07:36:33.000,410.82,1,Credit Card
CUST0377,INV03190,2024-12-28 15:34:17.000,341.02,3,Gift Card
CUST0056,INV01624,2024-12-29 00:28:54.000,47.96,8,Credit Card
CUST0470,INV04791,2024-12-29 01:34:42.000,149.42,7,Credit Card
CUST0398,INV02620,2024-12-29 02:35:17.000,183.39,8,Gift Card
CUST0301,INV01394,2024-12-29 03:18:19.000,400.07,8,Credit Card
CUST0256,INV00848,2024-12-29 05:50:18.000,146.47,10,Bank Transfer
CUST0256,INV02383,2024-12-29 08:31:59.000,161.11,5,Gift Card
CUST0369,INV01860,2024-12-29 10:48:48.000,444.39,4,Gift Card
CUST0088,INV01152,2024-12-29 15:08:04.000,420.86,10,Credit Card
CUST0278,INV02067,2024-12-29 21:51:06.000,329.60,5,Gift Card
CUST0018,INV02898,2024-12-30 01:20:16.000,275.01,6,Bank Transfer
CUST0067,INV04114,2024-12-30 03:08:24.000,485.64,7,Bank Transfer
CUST0426,INV01418,2024-12-30 08:42:18.000,36.33,7,Bank Transfer
CUST0342,INV02688,2024-12-30 11:38:24.000,288.75,6,PayPal
CUST0142,INV01506,2024-12-30 13:42:15.000,120.97,10,Gift Card
CUST0163,INV04276,2024-12-31 02:11:12.000,416.92,6,Gift Card
CUST0377,INV01662,2024-12-31 06:21:31.000,261.29,2,Bank Transfer
CUST0351,INV00081,2024-12-31 08:08:44.000,463.54,9,Credit Card
CUST0385,INV04075,2024-12-31 12:28:35.000,26.18,4,Credit Card
CUST0161,INV02775,2024-12-31 16:13:30.000,403.75,1,Credit Card
CUST0123,INV02395,2024-12-31 17:53:40.000,494.93,1,Bank Transfer
CUST0317,INV03607,2025-01-01 01:14:50.000,435.54,9,Gift Card
CUST0171,INV03681,2025-01-01 06:16:29.000,489.30,3,Bank Transfer
CUST0384,INV03449,2025-01-01 07:39:35.000,350.47,10,PayPal
CUST0352,INV01126,2025-01-02 02:52:56.000,378.79,9,Bank Transfer
CUST0299,INV00673,2025-01-02 09:27:30.000,13.98,9,Gift Card
CUST0469,INV02353,2025-01-02 09:28:32.000,443.34,10,PayPal
CUST0220,INV03349,2025-01-02 09:59:03.000,397.67,9,Gift Card
CUST0194,INV02178,2025-01-02 17:06:14.000,24.65,8,Gift Card
CUST0399,INV04334,2025-01-02 22:03:56.000,57.41,5,PayPal
CUST0077,INV03381,2025-01-03 10:47:14.000,480.88,7,PayPal
CUST0133,INV03764,2025-01-03 10:59:25.000,29.56,9,PayPal
CUST0138,INV00146,2025-01-03 15:50:10.000,317.63,7,Gift Card
CUST0275,INV04797,2025-01-03 20:59:08.000,381.75,7,Gift Card
CUST0232,INV01811,2025-01-03 22:36:54.000,340.51,1,PayPal
CUST0271,INV04903,2025-01-03 22:57:41.000,71.19,8,PayPal
CUST0153,INV01650,2025-01-03 23:49:36.000,251.71,1,Gift Card
CUST0123,INV00767,2025-01-04 00:33:15.000,327.34,2,Credit Card
CUST0434,INV03756,2025-01-04 02:38:03.000,362.07,10,PayPal
CUST0451,INV02879,2025-01-04 13:38:09.000,31.37,6,PayPal
CUST0159,INV01171,2025-01-04 16:21:01.000,125.83,7,PayPal
CUST0209,INV01283,2025-01-04 22:14:44.000,387.58,2,Credit Card
CUST0055,INV00717,2025-01-04 22:43:38.000,457.18,5,Credit Card
CUST0455,INV04703,2025-01-05 01:00:30.000,46.83,8,Credit Card
CUST0367,INV01187,2025-01-05 09:55:40.000,239.94,3,PayPal
CUST0263,INV01459,2025-01-05 12:29:36.000,382.87,4,Bank Transfer
CUST0006,INV03644,2025-01-05 13:59:12.000,370.53,5,PayPal
CUST0121,INV02735,2025-01-05 14:35:29.000,190.99,10,Gift Card
CUST0090,INV03588,2025-01-05 21:44:56.000,54.77,5,PayPal
CUST0446,INV01136,2025-01-05 23:26:53.000,110.78,7,Gift Card
CUST0372,INV01305,2025-01-06 00:32:00.000,462.55,7,PayPal
CUST0407,INV03268,2025-01-06 04:34:10.000,463.72,7,Gift Card
CUST0231,INV00606,2025-01-06 06:42:54.000,320.70,2,Gift Card
CUST0303,INV01645,2025-01-06 09:37:02.000,308.29,2,Credit Card
CUST0470,INV04575,2025-01-06 11:04:08.000,145.04,9,PayPal
CUST0339,INV03265,2025-01-06 12:01:34.000,449.63,2,PayPal
CUST0027,INV02997,2025-01-06 18:07:00.000,498.87,5,PayPal
CUST0129,INV00476,2025-01-06 21:49:57.000,285.45,10,Credit Card
CUST0167,INV00542,2025-01-06 22:00:19.000,423.98,7,Gift Card
CUST0182,INV02483,2025-01-07 06:26:24.000,473.61,6,Bank Transfer
CUST0189,INV01085,2025-01-07 06:36:44.000,485.43,9,PayPal
CUST0070,INV01224,2025-01-07 06:44:13.000,462.14,8,Credit Card
CUST0210,INV00246,2025-01-07 09:52:27.000,351.63,9,Bank Transfer
CUST0017,INV03327,2025-01-07 11:04:23.000,301.33,4,Gift Card
CUST0179,INV03263,2025-01-07 11:06:41.000,379.57,3,Credit Card
CUST0329,INV01938,2025-01-07 11:30:24.000,22.45,9,PayPal
CUST0038,INV02292,2025-01-07 17:10:52.000,303.90,6,Bank Transfer
CUST0041,INV04846,2025-01-07 21:41:42.000,147.64,4,Credit Card
CUST0365,INV02297,2025-01-07 23:03:54.000,237.95,4,Gift Card
CUST0425,INV04418,2025-01-08 03:50:50.000,185.66,7,Bank Transfer
CUST0330,INV00656,2025-01-08 05:37:39.000,358.01,8,Gift Card
CUST0106,INV03931,2025-01-08 06:05:04.000,295.33,6,Credit Card
CUST0363,INV02723,2025-01-08 07:21:55.000,42.23,3,Credit Card
CUST0477,INV02075,2025-01-08 19:06:41.000,451.88,4,PayPal
CUST0242,INV04251,2025-01-08 23:12:46.000,12.24,9,Bank Transfer
CUST0245,INV01588,2025-01-08 23:30:11.000,158.67,4,Credit Card
CUST0422,INV00883,2025-01-09 02:57:31.000,150.65,3,Bank Transfer
CUST0240,INV03383,2025-01-09 03:13:30.000,121.43,6,PayPal
CUST0041,INV02991,2025-01-09 04:46:48.000,96.77,5,Bank Transfer
CUST0483,INV04690,2025-01-09 09:09:33.000,390.39,1,PayPal
CUST0153,INV00138,2025-01-09 12:42:28.000,438.66,1,Gift Card
CUST0083,INV00525,2025-01-09 14:25:34.000,43.75,3,Gift Card
CUST0002,INV02420,2025-01-09 16:36:35.000,83.06,1,Bank Transfer
CUST0276,INV01232,2025-01-09 16:48:08.000,427.66,6,PayPal
CUST0229,INV03002,2025-01-09 21:02:58.000,55.27,9,Bank Transfer
CUST0307,INV00093,2025-01-10 03:57:07.000,394.37,7,Credit Card
CUST0162,INV03684,2025-01-10 08:23:55.000,426.71,2,Credit Card
CUST0361,INV04231,2025-01-10 09:40:33.000,322.91,9,Gift Card
CUST0309,INV01323,2025-01-10 10:18:59.000,68.97,10,PayPal
CUST0023,INV04182,2025-01-10 11:47:27.000,43.93,3,Gift Card
CUST0278,INV01388,2025-01-10 12:26:01.000,62.17,4,Credit Card
CUST0130,INV04664,2025-01-10 13:25:51.000,275.03,4,Bank Transfer
CUST0108,INV01322,2025-01-10 20:21:01.000,296.32,2,Credit Card
CUST0202,INV02896,2025-01-10 23:57:55.000,186.45,10,Bank Transfer
CUST0223,INV02466,2025-01-11 04:41:09.000,238.98,1,Credit Card
CUST0230,INV02153,2025-01-11 05:10:04.000,87.94,5,PayPal
CUST0224,INV02945,2025-01-11 11:53:05.000,113.60,6,Bank Transfer
CUST0295,INV01640,2025-01-11 18:03:14.000,252.16,4,PayPal
CUST0469,INV03574,2025-01-11 18:40:00.000,376.94,8,PayPal
CUST0269,INV02009,2025-01-11 20:07:35.000,136.31,10,Credit Card
CUST0348,INV01244,2025-01-11 20:42:31.000,394.89,3,Gift Card
CUST0449,INV04865,2025-01-11 21:01:26.000,285.10,10,Bank Transfer
CUST0290,INV00608,2025-01-11 21:42:09.000,436.94,3,PayPal
CUST0006,INV02837,2025-01-11 21:49:11.000,278.39,5,PayPal
CUST0248,INV01987,2025-01-11 22:25:36.000,420.59,7,PayPal
CUST0447,INV00461,2025-01-11 23:21:08.000,140.05,4,PayPal
CUST0141,INV02508,2025-01-12 01:59:32.000,174.24,7,Credit Card
CUST0400,INV04716,2025-01-12 14:03:50.000,57.86,3,Gift Card
CUST0274,INV02359,2025-01-12 14:25:21.000,334.03,5,Credit Card
CUST0418,INV02737,2025-01-12 15:21:20.000,411.97,2,Gift Card
CUST0176,INV00424,2025-01-12 15:34:32.000,461.95,10,Credit Card
CUST0500,INV01696,2025-01-12 15:41:44.000,22.20,4,Gift Card
CUST0022,INV03126,2025-01-12 17:15:13.000,125.50,6,Gift Card
CUST0281,INV04208,2025-01-12 17:20:12.000,473.97,4,Credit Card
CUST0168,INV00555,2025-01-12 20:30:14.000,256.18,4,PayPal
CUST0380,INV00731,2025-01-13 13:52:56.000,293.88,2,Credit Card
CUST0165,INV00776,2025-01-13 15:21:31.000,182.83,5,Gift Card
CUST0453,INV00121,2025-01-14 01:52:06.000,106.69,10,Gift Card
CUST0099,INV01313,2025-01-14 01:57:52.000,465.26,7,Credit Card
CUST0223,INV03370,2025-01-14 04:56:04.000,68.18,2,PayPal
CUST0353,INV00829,2025-01-14 06:10:58.000,121.02,3,PayPal
CUST0086,INV01705,2025-01-14 09:44:38.000,106.71,2,Credit Card
CUST0304,INV02602,2025-01-14 15:40:15.000,203.09,3,Bank Transfer
CUST0001,INV00239,2025-01-14 16:19:17.000,33.59,8,Gift Card
CUST0054,INV04560,2025-01-14 17:42:19.000,464.99,6,Bank Transfer
CUST0036,INV04093,2025-01-14 17:48:42.000,340.83,7,Gift Card
CUST0269,INV01334,2025-01-14 21:06:02.000,136.83,4,Bank Transfer
CUST0431,INV04490,2025-01-14 22:50:51.000,297.94,2,PayPal
CUST0080,INV03776,2025-01-15 00:46:56.000,100.31,7,PayPal
CUST0498,INV04759,2025-01-15 08:33:58.000,321.72,7,Bank Transfer
CUST0215,INV03480,2025-01-15 10:42:38.000,373.68,6,Gift Card
CUST0449,INV01667,2025-01-15 10:50:28.000,53.47,9,PayPal
CUST0410,INV02417,2025-01-15 16:40:34.000,162.01,7,Credit Card
CUST0389,INV03503,2025-01-15 19:10:13.000,251.70,9,Credit Card
CUST0042,INV04661,2025-01-15 22:36:11.000,429.94,1,PayPal
CUST0338,INV01214,2025-01-16 05:34:16.000,436.23,9,Gift Card
CUST0291,INV03290,2025-01-16 08:44:02.000,101.11,6,Credit Card
CUST0133,INV02476,2025-01-16 18:16:37.000,481.45,3,Gift Card
CUST0047,INV03056,2025-01-16 20:17:58.000,318.68,7,Bank Transfer
CUST0420,INV00620,2025-01-16 20:54:29.000,43.16,7,Credit Card
CUST0041,INV00175,2025-01-16 22:55:17.000,260.54,4,PayPal
CUST0338,INV01249,2025-01-17 13:09:06.000,53.91,8,Gift Card
CUST0219,INV02253,2025-01-17 14:33:09.000,317.78,8,Credit Card
CUST0308,INV04236,2025-01-17 19:14:50.000,178.87,3,PayPal
CUST0493,INV03695,2025-01-17 20:34:16.000,332.13,9,Bank Transfer
CUST0029,INV01543,2025-01-17 22:23:30.000,142.39,2,Bank Transfer
CUST0303,INV02350,2025-01-17 23:24:00.000,310.11,10,PayPal
CUST0500,INV03352,2025-01-18 01:13:45.000,53.40,10,Credit Card
CUST0424,INV00022,2025-01-18 04:46:34.000,219.57,6,Credit Card
CUST0324,INV03033,2025-01-19 03:50:09.000,431.51,3,Bank Transfer
CUST0272,INV02891,2025-01-19 10:20:52.000,39.63,5,Gift Card
CUST0213,INV03626,2025-01-19 11:40:36.000,241.02,1,Gift Card
CUST0187,INV04887,2025-01-19 13:43:24.000,284.02,2,Gift Card
CUST0278,INV02627,2025-01-19 14:26:27.000,319.76,10,Gift Card
CUST0278,INV01352,2025-01-19 18:26:15.000,370.70,6,Credit Card
CUST0428,INV03491,2025-01-20 02:35:39.000,218.17,10,Credit Card
CUST0336,INV03315,2025-01-20 02:58:39.000,425.22,4,Credit Card
CUST0357,INV04374,2025-01-20 06:46:53.000,334.18,6,Gift Card
CUST0424,INV02438,2025-01-20 11:29:58.000,112.44,3,Bank Transfer
CUST0366,INV02525,2025-01-20 15:07:32.000,497.73,5,PayPal
CUST0188,INV00123,2025-01-20 20:49:20.000,169.73,8,Credit Card
CUST0465,INV04985,2025-01-20 21:42:47.000,465.22,7,Credit Card
CUST0311,INV04517,2025-01-20 23:28:33.000,483.36,1,Credit Card
CUST0297,INV04832,2025-01-21 04:00:56.000,72.27,9,Bank Transfer
CUST0378,INV00501,2025-01-21 04:05:45.000,326.54,7,PayPal
CUST0408,INV01989,2025-01-21 07:57:49.000,491.14,5,Gift Card
CUST0047,INV00602,2025-01-21 21:42:29.000,364.10,2,PayPal
CUST0272,INV03413,2025-01-21 22:00:58.000,81.91,4,Credit Card
CUST0294,INV02005,2025-01-22 00:12:19.000,353.46,7,Gift Card
